ID,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
1,-0.075562823452996,0.015707578080947977,0.4639517710412411,0.7068377284837,1.1240936953596687,0.7700956664110814,0.4639517710412411,0.48680054331964345,-0.024795898373059636,0.14601313714463596
2,-0.39448162570361456,-0.8199569714274372,-0.9223792397653245,0.36802924442691654,-1.3317361018200762,-0.06419404469296346,-0.9223792397653245,-1.0775063140519496,-0.6512289940877282,0.037792105522978466
3,1.8822015339476397,1.4583821387355216,1.3228315099353467,1.1462389211406292,0.7813196885421908,1.675477718985869,1.3228315099353467,1.9356141442465367,0.9672001185634052,2.3299927369436086
4,-0.08329539130297821,0.39355954987873043,0.571151737629658,-0.183308024172914,1.1597443594105437,-0.5427723960217878,0.571151737629658,1.2383903718893707,0.07305780053564358,-0.42419138310487564
5,0.5794914058228268,-0.655767341630326,1.15299485577661,0.6795168150916411,1.230858131727435,-0.06827707268071313,1.15299485577661,0.03906911725878449,-0.4956341288099497,1.237859532611519
6,-1.6423834294449051,-1.6466383501321484,0.40948988080020937,-1.661204750661434,0.2731721623963763,-1.6629255638440745,0.40948988080020937,0.12029193055150654,-0.8656421733244324,0.06608069363597437
7,1.219764364453456,0.662093705747928,-0.002352084417596067,-0.030835001515285954,0.13101061435769923,0.704938440574627,-0.002352084417596067,0.4403917913415223,0.9805627703127466,-0.013878230043307932
8,2.215672102649343,1.2067218234102388,0.8914481297218089,1.3103361397190267,-1.0246269314582963,1.6965812258801978,0.8914481297218089,0.808526157263987,1.1843922272909375,0.8627321346122341
9,1.532666993226951,1.0207940745403221,1.0407516862549597,1.7367246078188778,0.2810263895765968,0.9799873005855485,1.0407516862549597,0.608789223062289,1.5570439034605204,1.0171689980882275
10,-1.1314173106871683,-0.5652137150584806,-1.7157571332349115,-0.752430243611088,-1.5632776220455387,-0.6020552643753306,-1.7157571332349115,0.5832181095177323,0.1694678202563831,-1.1505748927613348
11,0.001342919104515651,0.5928051937675666,0.9335342436264698,0.7159363840491418,0.6366111339639734,-0.34726043837876763,0.9335342436264698,0.09487985496868355,-0.49250862345542995,1.2762517373623536
12,1.6889150572883354,0.8920532333489365,0.9844578265013084,-0.40791240910588755,0.15227479010237455,0.9594239372278041,0.9844578265013084,1.0543304990827875,0.19609401671902238,0.9386099831355403
13,0.6343930418303693,-0.3304702206543238,0.9422228703001985,0.07497460370052057,-0.5035399360496142,2.4731401939472564,0.9422228703001985,0.6965789910246254,1.1035658935376629,1.9399673297128792
14,-0.569950767613454,0.932012353074811,0.9255555646872629,-0.6860949322947996,1.1386992129138085,-0.5153430471009283,0.9255555646872629,-0.018759398848721916,-1.1198572652905745,-0.41792650390597336
15,0.9369493307061563,2.1130769741262867,0.29615693630848966,1.275598731301467,0.35024178207575546,0.45723514014948485,0.29615693630848966,0.9449149930334614,0.9117493253468103,-0.27398816375336804
16,-0.1339781281454464,-0.9145781815435442,0.8559918201215704,-0.9358940218995853,0.6903140864003515,-1.2779037837117333,0.8559918201215704,-0.07710119860785512,-1.5434123831445226,0.071065186477441
17,-1.3747086508069375,-1.5856408915342746,-0.38150764870094156,-1.7660000208017739,-0.3120323656628809,-0.18912283342122752,-0.38150764870094156,-0.8985743983365603,-0.6746593367891679,-1.252303656863864
18,-0.06898814637758383,-0.2245296993991147,0.18302962693783642,-0.6940100027266329,0.7951349471566307,-0.30348109970645587,0.18302962693783642,0.8845064604018544,0.023280776248781,-0.7440865865781582
19,0.32488726059599826,-0.8397359224928265,1.049946084442778,-0.5325436981641852,0.25962780000209124,-1.018388928570413,1.049946084442778,1.2620621814853126,-1.2958511473813017,1.1642820122248458
20,-0.6674185335883716,-1.7498564332876996,0.3822017264240858,-1.2868726528718313,0.2760830077920237,-0.8785201686303672,0.3822017264240858,-0.1486438011323868,-1.5375966239892003,-1.319142324086408
21,-0.15091348304006255,-2.1719871568233806,0.6194165037789487,-0.8856589531289092,0.9636057586121798,-1.5367931272340651,0.6194165037789487,0.5676245302861851,-0.7591008573756223,0.5781128151069451
22,0.4384076790017371,1.2058571065502048,0.06707629940553711,1.5622428281402954,-0.19650392039619258,1.4333022895127179,0.06707629940553711,0.7128196116586164,0.380301350773601,1.8042126890869459
23,1.0711351058088427,1.4461071203539093,0.9460814159558739,0.8984538032931374,0.20411110164481058,0.27128075222597525,0.9460814159558739,0.5899254685658428,0.7308216353442164,1.1926623569959147
24,0.10683565199020877,0.5192500268381998,0.07971994184900133,0.2671114098183612,-0.6370185100924854,0.29031039070804515,0.07971994184900133,-0.6020586349050845,0.053355180719395295,-0.07725311706296754
25,-1.549884707107225,-1.003878665279765,-0.7765083054643686,-0.6860276070825183,-0.10278081841916652,-0.3858090735248757,-0.7765083054643686,-1.325227757146327,-0.391137906313282,0.20365089208039477
26,-0.27982232891867354,-0.08610408897773589,0.10331265083527125,-0.5022718281223835,-0.020675582681247,-0.10056679224237829,0.10331265083527125,-1.2495385341443652,0.060083612893174064,-1.1054404872924857
27,0.7130331823736318,0.710100897000114,-0.09881421752049221,1.3483553960264656,-1.3096142321442439,0.13041858257505717,-0.09881421752049221,0.18036097373994603,1.0199856000810443,-0.743895211615622
28,0.2554169653732122,-0.2830475349377885,-0.7541019166033588,-0.6516553410783841,-0.6745967335734371,-0.37738696389551984,-0.7541019166033588,-1.0665097551452754,0.3056198513664853,0.8478008006818912
29,-1.1147940919308421,-1.538376275174183,-0.8125380460452001,-0.7302434448782659,-0.4608913635008557,-0.6493501572562562,-0.8125380460452001,-0.9472084492231807,-0.9703903972664237,0.48384268364695526
30,-0.20426556292817832,-0.16685085866267224,-0.8787472300828547,-0.8231938589511429,-1.452447569928251,-0.11487805748090917,-0.8787472300828547,-1.1977053985371715,-0.31757856299793563,-1.77114733433534
31,-1.3214257044981768,-0.16471630049231667,-0.19832134731703,-0.7163578959078863,0.6643276112052209,-0.9725941642747238,-0.19832134731703,-0.16106040688586398,-1.7495022446651898,0.4870710389158394
32,-1.4504883764132517,-0.40056481558332374,-0.509215425582549,-1.1106562720994018,0.7415814694525519,-1.5222894009305707,-0.509215425582549,-0.3430465198586241,-1.0933557422299995,0.1440640913703043
33,0.5722690537211342,0.17929943450051083,-0.45482898608560274,0.5040578873277215,0.1183456760663615,-0.017366450700758422,-0.45482898608560274,0.15704905939922398,0.8029438210116604,-0.19742158487737424
34,0.5172880601956299,1.0155445207192413,0.28147652904997755,0.047692641765057976,-0.08603647473874798,0.16011682806858188,0.28147652904997755,0.9944237582120575,0.1928605823880463,-0.4575258797242604
35,-0.7560517734705169,-1.1636017671362013,-0.697435735086829,-0.968501164310565,0.39454469835293837,-0.6463109230558148,-0.697435735086829,-1.4154119876814362,-1.904840048727682,0.43520749292201705
