ID,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
1,-0.22305095195770264,0.26311856508255005,0.5915215611457825,0.6230610609054565,0.3453512489795685,0.7003471255302429,0.5915215611457825,0.41802120208740234,-0.17783057689666748,0.2652137577533722
2,-0.74692302942276,-0.49714961647987366,-1.120866298675537,0.08376418799161911,-0.7351545095443726,-0.1271367073059082,-1.120866298675537,-1.18509840965271,-0.21020683646202087,0.04201614484190941
3,1.5983011722564697,1.006590485572815,1.1137551069259644,1.0697846412658691,2.4674453735351562,1.714421033859253,1.1137551069259644,1.6583057641983032,0.21143557131290436,2.187967538833618
4,-0.42617067694664,0.4315965473651886,0.6766940355300903,-0.6324747204780579,1.9976783990859985,-0.5269813537597656,0.6766940355300903,1.5844662189483643,0.6628362536430359,-0.8856366276741028
5,0.19207708537578583,-0.9552146196365356,1.1266608238220215,0.40404483675956726,2.4646995067596436,0.20171110332012177,1.1266608238220215,-0.2877250015735626,-0.554608166217804,0.9098933935165405
6,-1.389809250831604,-1.689915418624878,0.5624405741691589,-1.5078924894332886,0.009895808063447475,-1.6329152584075928,0.5624405741691589,0.1256820410490036,-0.8522653579711914,0.07184150069952011
7,1.2107665538787842,0.40537694096565247,0.1450483202934265,0.011713028885424137,-0.10918313264846802,0.5699138641357422,0.1450483202934265,0.2980610728263855,1.0453450679779053,0.1865856647491455
8,1.9096994400024414,1.1779515743255615,0.8768005967140198,1.233849048614502,-1.5522757768630981,1.4531595706939697,0.8768005967140198,1.0716807842254639,1.5006420612335205,0.5391532778739929
9,1.1395068168640137,1.1181305646896362,1.1795785427093506,1.6369142532348633,-0.5447345972061157,0.9151601195335388,1.1795785427093506,0.12836764752864838,0.9291569590568542,0.8438675403594971
10,-1.1426688432693481,-0.9529432654380798,-1.996275544166565,-0.7701266407966614,-1.2015570402145386,-0.6320174336433411,-1.996275544166565,0.12528899312019348,-0.5278327465057373,-1.4771430492401123
11,0.01667610928416252,0.3892037570476532,0.8521395921707153,0.3569026589393616,1.8494077920913696,-0.3410893380641937,0.8521395921707153,-0.04806789010763168,-0.8581752181053162,0.7885808348655701
12,1.0417834520339966,0.6830617785453796,0.7450487017631531,-0.4386776387691498,1.1253119707107544,0.18647204339504242,0.7450487017631531,0.9738996624946594,-0.2917039394378662,1.081175446510315
13,0.5889017581939697,-0.39744657278060913,0.8828616738319397,0.09817862510681152,-1.379029631614685,1.8946716785430908,0.8828616738319397,0.9245190024375916,1.293575644493103,1.8150008916854858
14,-0.11331865191459656,0.7102935910224915,0.7288936972618103,-0.8807663917541504,2.6303651332855225,-0.32158181071281433,0.7288936972618103,0.11772492527961731,-1.0273951292037964,-0.3111768364906311
15,0.5685762763023376,2.015390396118164,0.592886745929718,1.6645461320877075,-0.20442414283752441,0.33416953682899475,0.592886745929718,0.7819033861160278,0.5634205937385559,-0.43648603558540344
16,-0.035709403455257416,-0.797958254814148,0.8740731477737427,-0.7533411979675293,0.5799383521080017,-0.9375410676002502,0.8740731477737427,-0.1241719052195549,-1.4538583755493164,0.013363154605031013
17,-1.4482769966125488,-1.3390551805496216,-0.20742513239383698,-1.5863721370697021,-0.7910888195037842,-0.08397067338228226,-0.20742513239383698,-0.9514148831367493,-0.13675574958324432,-1.3404690027236938
18,-0.1899125874042511,-0.21489688754081726,0.4109182059764862,-0.5079399347305298,-0.04130205139517784,-0.10119982808828354,0.4109182059764862,1.1491103172302246,-0.03200600668787956,-1.036819577217102
19,0.15499092638492584,-0.44057363271713257,0.8300753235816956,-0.8303414583206177,1.7271292209625244,-1.0041022300720215,0.8300753235816956,1.4509961605072021,-1.287713646888733,1.6744306087493896
20,-0.41623231768608093,-1.3578498363494873,0.510179877281189,-1.13234543800354,-0.7668876647949219,-0.7184528112411499,0.510179877281189,0.33412641286849976,-0.9567984342575073,-1.452836513519287
21,0.18261733651161194,-2.1086020469665527,0.27698516845703125,-0.8838186860084534,1.7631081342697144,-1.9084376096725464,0.27698516845703125,1.058785080909729,-0.8347153067588806,0.6237638592720032
22,0.40016546845436096,1.0074344873428345,0.28251445293426514,1.3673698902130127,1.1413756608963013,1.695192575454712,0.28251445293426514,0.5836132764816284,0.6248053312301636,1.5942180156707764
23,1.1189982891082764,1.5911626815795898,1.2541829347610474,0.7910372018814087,1.5218284130096436,0.1289515495300293,1.2541829347610474,0.5696978569030762,0.22558443248271942,1.5560297966003418
24,0.10417269170284271,0.5368494987487793,0.18452835083007812,0.6191868185997009,-0.9962096810340881,0.25727537274360657,0.18452835083007812,-0.423919677734375,-0.047451213002204895,0.05385655537247658
25,-1.4177318811416626,-0.9916688799858093,-0.0752834677696228,-0.5999230742454529,-0.5568212866783142,-0.2738354504108429,-0.0752834677696228,-1.1229008436203003,-0.2277771532535553,0.023871030658483505
26,-0.5187976956367493,-0.4482485353946686,0.30640333890914917,-0.8766257166862488,-0.3044455051422119,0.19474655389785767,0.30640333890914917,-0.9993293285369873,0.2954027056694031,-1.5765676498413086
27,0.8104740977287292,0.5152335166931152,-0.0803385078907013,1.5500693321228027,-1.3530672788619995,0.3267832100391388,-0.0803385078907013,0.3401820957660675,0.5721296668052673,-1.014115810394287
28,0.17662514746189117,-0.48092541098594666,-0.2708582878112793,-0.5428942441940308,-1.1542524099349976,-0.38513731956481934,-0.2708582878112793,-1.1543984413146973,0.8130033016204834,0.7217278480529785
29,-0.8182924389839172,-1.4487817287445068,-0.13436885178089142,-0.5902227759361267,-0.43776148557662964,-0.75596684217453,-0.13436885178089142,-1.033201813697815,-0.4513912796974182,0.12814141809940338
30,0.017413349822163582,0.13291510939598083,-0.6837853193283081,-0.904193103313446,-1.7191376686096191,0.2820870578289032,-0.6837853193283081,-0.6747021675109863,0.006813784595578909,-1.628438115119934
31,-1.1137571334838867,-0.2943909168243408,0.09247560799121857,-0.540827751159668,1.034961462020874,-0.908109188079834,0.09247560799121857,-0.09725091606378555,-1.3433599472045898,0.3137168884277344
